ID,time created, User, Followers, RTs, Favorites
1101154110177533954,Thu Feb 28 16:16:12 +0000 2019,LindsayLyndsey,205,5,0
1101154086823608333,Thu Feb 28 16:16:07 +0000 2019,CSForIL,284,5,0
1101152217246171136,Thu Feb 28 16:08:41 +0000 2019,CarolAnnRibeiro,303,1,1
1101152161906479104,Thu Feb 28 16:08:28 +0000 2019,marlobarnett,1545,5,0
1101151727754063874,Thu Feb 28 16:06:44 +0000 2019,mrbcomputing,755,7,0
1101150997320294402,Thu Feb 28 16:03:50 +0000 2019,peaglin,706,5,0
1101150586387472384,Thu Feb 28 16:02:12 +0000 2019,SvetlikCS,876,5,10
1101148577361997824,Thu Feb 28 15:54:13 +0000 2019,peaglin,706,2,0
1101148458864394241,Thu Feb 28 15:53:45 +0000 2019,d__run__,71,3,0
1101147987319775232,Thu Feb 28 15:51:53 +0000 2019,CSforNV,53,0,2
1101147069266432000,Thu Feb 28 15:48:14 +0000 2019,weteachcs,2083,15,0
1101146095667892225,Thu Feb 28 15:44:22 +0000 2019,weteachcs,2083,14,0
1101146010875760640,Thu Feb 28 15:44:01 +0000 2019,SparkFunEDU,5080,3,0
1101145836820545536,Thu Feb 28 15:43:20 +0000 2019,weteachcs,2083,1,0
1101145648093630464,Thu Feb 28 15:42:35 +0000 2019,KevinKWang,420,1,8
1101145580842164230,Thu Feb 28 15:42:19 +0000 2019,SIGCSE_TS,1133,2,0
1101145449484947462,Thu Feb 28 15:41:48 +0000 2019,CSforALL,13025,2,6
1101145078934978565,Thu Feb 28 15:40:19 +0000 2019,tyLanasaurusrex,1308,0,12
1101145000648368129,Thu Feb 28 15:40:01 +0000 2019,FrischEdTech,60,0,3
1101144923116453888,Thu Feb 28 15:39:42 +0000 2019,RachelEdTech,131,1,0
1101143923144249345,Thu Feb 28 15:35:44 +0000 2019,handsoncoding,1437,1,0
1101143912176078850,Thu Feb 28 15:35:41 +0000 2019,MoralesMTPS,2117,2,0
1101143861970325504,Thu Feb 28 15:35:29 +0000 2019,handsoncoding,1437,3,0
1101143715404374017,Thu Feb 28 15:34:54 +0000 2019,RachelEdTech,131,13,0
1101143166345007105,Thu Feb 28 15:32:43 +0000 2019,BTwarek,1583,0,12
1101143049076391942,Thu Feb 28 15:32:15 +0000 2019,LFlemingEDU,23946,1,0
1101142963541954561,Thu Feb 28 15:31:55 +0000 2019,mrnavas,4816,3,8
1101142704057143297,Thu Feb 28 15:30:53 +0000 2019,handsoncoding,1437,1,4
1101142368567390215,Thu Feb 28 15:29:33 +0000 2019,learningdrive,853,6,0
1101142270399655937,Thu Feb 28 15:29:10 +0000 2019,elk1181,188,5,0
1101141697323589632,Thu Feb 28 15:26:53 +0000 2019,drfletcher88,1098,3,0
1101141341931749376,Thu Feb 28 15:25:28 +0000 2019,diane_levitt,1784,13,0
1101141095243804674,Thu Feb 28 15:24:29 +0000 2019,TampaBaySTEM,2413,3,0
1101141026654380034,Thu Feb 28 15:24:13 +0000 2019,firstofhall,41,1,0
1101140983268421637,Thu Feb 28 15:24:03 +0000 2019,EPetersTech,272,3,12
1101140977807511552,Thu Feb 28 15:24:01 +0000 2019,YouthCodeJam,245,0,0
1101140757300285440,Thu Feb 28 15:23:09 +0000 2019,Todd_Lash,2420,5,0
1101140568426643456,Thu Feb 28 15:22:24 +0000 2019,SIGCSE_TS,1133,1,0
1101140297935962112,Thu Feb 28 15:21:19 +0000 2019,shuchig,1642,1,7
1101140196307976193,Thu Feb 28 15:20:55 +0000 2019,Todd_Lash,2420,4,0
1101140174711521281,Thu Feb 28 15:20:50 +0000 2019,mrnavas,4816,0,2
1101139802970296320,Thu Feb 28 15:19:21 +0000 2019,TheresaJHall,4841,5,0
1101138806265335808,Thu Feb 28 15:15:24 +0000 2019,lsudol,2677,6,0
1101138780432539648,Thu Feb 28 15:15:18 +0000 2019,CSforALL,13025,6,0
1101138697418874885,Thu Feb 28 15:14:58 +0000 2019,tyLanasaurusrex,1308,0,6
1101138442573041664,Thu Feb 28 15:13:57 +0000 2019,diane_levitt,1784,6,12
1101138296565047297,Thu Feb 28 15:13:22 +0000 2019,CSforALL,13025,13,34
1101138264004661248,Thu Feb 28 15:13:14 +0000 2019,AshleyDGregory,208,5,0
1101137887733653504,Thu Feb 28 15:11:45 +0000 2019,CSforALL,13025,1,0
1101137796478189573,Thu Feb 28 15:11:23 +0000 2019,lsudol,2677,1,4
1101137482966540288,Thu Feb 28 15:10:08 +0000 2019,tyLanasaurusrex,1308,7,0
1101136890495975425,Thu Feb 28 15:07:47 +0000 2019,mrnavas,4816,2,6
1101136425423118337,Thu Feb 28 15:05:56 +0000 2019,CSforALL,13025,7,0
1101136250684297217,Thu Feb 28 15:05:14 +0000 2019,josephpwilson,2155,7,35
1101135954100830208,Thu Feb 28 15:04:04 +0000 2019,meldredgestark,168,5,0
1101133776015540224,Thu Feb 28 14:55:24 +0000 2019,cscharber,1265,1,0
1101133333772288000,Thu Feb 28 14:53:39 +0000 2019,CSforALL,13025,1,0
