1101220176471707649,Thu Feb 28 20:38:44 +0000 2019,CDWCorp,45899,1,0
1101219830034821120,Thu Feb 28 20:37:21 +0000 2019,RS3Feed,915,1,0
1101219801148448768,Thu Feb 28 20:37:14 +0000 2019,japanesehotporn,15128,0,1
1101219512672641024,Thu Feb 28 20:36:06 +0000 2019,lil_teezan,298,0,0
1101219388416450561,Thu Feb 28 20:35:36 +0000 2019,freeitout,246,0,0
1101216204348448768,Thu Feb 28 20:22:57 +0000 2019,RAWisROLLIE,150,1,1
1101215228384165888,Thu Feb 28 20:19:04 +0000 2019,fxcoudert,3619,1,9
1101215041301479425,Thu Feb 28 20:18:20 +0000 2019,ianteamspirit,3273,0,5
1101215004018143234,Thu Feb 28 20:18:11 +0000 2019,ezenteno,439,0,0
1101214593576255488,Thu Feb 28 20:16:33 +0000 2019,hustla_black,423,2,0
1101214538710564864,Thu Feb 28 20:16:20 +0000 2019,rhofiker,100,0,4
1101214446079352833,Thu Feb 28 20:15:58 +0000 2019,bea123betty,342,0,1
1101213999302094848,Thu Feb 28 20:14:11 +0000 2019,Citybound4life,181,0,0
1101213230016409602,Thu Feb 28 20:11:08 +0000 2019,YoloPoe,53,0,0
1101212547573788673,Thu Feb 28 20:08:25 +0000 2019,izkidiz,116,392,0
1101211959666434048,Thu Feb 28 20:06:05 +0000 2019,lil_teezan,298,0,0
1101211831295606784,Thu Feb 28 20:05:34 +0000 2019,freeitout,246,0,0
1101210539697553409,Thu Feb 28 20:00:26 +0000 2019,conraddietlikon,478,0,0
1101210511742513160,Thu Feb 28 20:00:20 +0000 2019,msBrandyWhite,652,0,0
1101210243940474880,Thu Feb 28 19:59:16 +0000 2019,BehindStuds,104,0,1
1101209767958200331,Thu Feb 28 19:57:22 +0000 2019,tiexiti,64,296,0
1101209702833246208,Thu Feb 28 19:57:07 +0000 2019,VoyagerHero,4262,1,0
1101209599930179585,Thu Feb 28 19:56:42 +0000 2019,tiexiti,64,414,0
1101209561388777473,Thu Feb 28 19:56:33 +0000 2019,tiexiti,64,210,0
1101209278310948865,Thu Feb 28 19:55:26 +0000 2019,UKISSMe_Gumi,2175,235,0
1101209266508177408,Thu Feb 28 19:55:23 +0000 2019,UKISSMe_Gumi,2175,142,0
1101209031002079232,Thu Feb 28 19:54:27 +0000 2019,JustLilRandy,547,0,0
1101208926228500481,Thu Feb 28 19:54:02 +0000 2019,CiaoBambino,14400,1,2
1101208886411960326,Thu Feb 28 19:53:52 +0000 2019,Zoi_fied,491,0,0
1101208650864082945,Thu Feb 28 19:52:56 +0000 2019,TeressaPopat,716,0,0
1101208462552383493,Thu Feb 28 19:52:11 +0000 2019,FoxyIsStrange,168,0,1
1101208329785753600,Thu Feb 28 19:51:39 +0000 2019,ryu_sa9wn_lna,74,1,0
1101207918916059138,Thu Feb 28 19:50:01 +0000 2019,BriggitteFlore4,65,67,0
1101206628425175040,Thu Feb 28 19:44:54 +0000 2019,kohojunq,1172,142,0
1101206613971685376,Thu Feb 28 19:44:50 +0000 2019,kohojunq,1172,235,0
1101206550612504576,Thu Feb 28 19:44:35 +0000 2019,grace177,395,0,0
1101205739870269441,Thu Feb 28 19:41:22 +0000 2019,Piamore58561337,8,0,0
1101204730376871937,Thu Feb 28 19:37:21 +0000 2019,_beams_,498,0,1
1101204681118760960,Thu Feb 28 19:37:10 +0000 2019,japanesehotporn,15128,0,1
1101204570909290496,Thu Feb 28 19:36:43 +0000 2019,fuankysaucedo,275,0,0
1101204421600436225,Thu Feb 28 19:36:08 +0000 2019,lil_teezan,298,0,0
1101204298904481792,Thu Feb 28 19:35:38 +0000 2019,freeitout,246,0,0
1101204207380643840,Thu Feb 28 19:35:17 +0000 2019,_christena_t,3893,2,0
1101202898174791680,Thu Feb 28 19:30:04 +0000 2019,Xanderofall,296,0,1
1101202866746912769,Thu Feb 28 19:29:57 +0000 2019,doiewoo,294,235,0
1101202776305086464,Thu Feb 28 19:29:35 +0000 2019,KMAdude,174,0,0
1101201570589540353,Thu Feb 28 19:24:48 +0000 2019,Rodri_Cookies,70,142,0
1101201509394640902,Thu Feb 28 19:24:33 +0000 2019,Rodri_Cookies,70,235,0
1101200431886290944,Thu Feb 28 19:20:16 +0000 2019,VISSIA_3,1329,0,12
