ID,time created, User, Followers, RTs, Favorites
1101155960209330176,Thu Feb 28 16:23:34 +0000 2019,CAHA_ACHA,30,3,0
1101155733406711812,Thu Feb 28 16:22:39 +0000 2019,toirama,576,0,0
1101155686400974850,Thu Feb 28 16:22:28 +0000 2019,freeandclear1,9965,29,0
1101155630297956352,Thu Feb 28 16:22:15 +0000 2019,SheWorksCloud,5481,1,0
1101155525507588098,Thu Feb 28 16:21:50 +0000 2019,jonnyrosenyyz,456,1,0
1101155063718764544,Thu Feb 28 16:20:00 +0000 2019,MDSEquality,107,0,0
1101155039543001088,Thu Feb 28 16:19:54 +0000 2019,LSFXproductions,610,2,6
1101153865544675333,Thu Feb 28 16:15:14 +0000 2019,kate_eardley,580,4,0
1101153827808559104,Thu Feb 28 16:15:05 +0000 2019,womeninitawards,2864,3,9
1101153806174298112,Thu Feb 28 16:15:00 +0000 2019,grattonboy,176310,9,4
1101153806107189248,Thu Feb 28 16:15:00 +0000 2019,FinancialReview,284415,0,1
1101153795793408002,Thu Feb 28 16:14:58 +0000 2019,labourlgbt,5588,3,0
1101153746288066560,Thu Feb 28 16:14:46 +0000 2019,debralisa,217,1,0
1101153368926433280,Thu Feb 28 16:13:16 +0000 2019,Stop_UTK_Now,11307,1,2
1101153200466362370,Thu Feb 28 16:12:36 +0000 2019,KhargoneN,146,0,1
1101153066651398144,Thu Feb 28 16:12:04 +0000 2019,i_gar_fer,90,8,0
1101152766024650753,Thu Feb 28 16:10:52 +0000 2019,ConnieCase56,3656,0,0
1101152725352497152,Thu Feb 28 16:10:42 +0000 2019,LGBTQFamIRE,50,3,4
1101152633883189248,Thu Feb 28 16:10:21 +0000 2019,stevetraveller,908,4,0
1101152329594736640,Thu Feb 28 16:09:08 +0000 2019,MSCCareers,229,1,1
1101152029391507457,Thu Feb 28 16:07:56 +0000 2019,CoastalBirthmom,61,15,0
1101151851121127424,Thu Feb 28 16:07:14 +0000 2019,FOR_KASEY,26,0,0
1101151684607254530,Thu Feb 28 16:06:34 +0000 2019,gridcoreRTs,792,3,0
1101151438267400192,Thu Feb 28 16:05:35 +0000 2019,BloggersTribe,21684,3,0
1101151353248862208,Thu Feb 28 16:05:15 +0000 2019,NCFDiversity,1763,0,0
1101151258939977728,Thu Feb 28 16:04:53 +0000 2019,AFESP5050,84,0,2
1101151041574371328,Thu Feb 28 16:04:01 +0000 2019,SPB_Global,10908,0,0
1101150963052789765,Thu Feb 28 16:03:42 +0000 2019,afeministsfight,18,0,1
1101150673150726144,Thu Feb 28 16:02:33 +0000 2019,jocularious,488,0,0
1101150652003241990,Thu Feb 28 16:02:28 +0000 2019,TobyPeters20,72,0,0
1101150556045733888,Thu Feb 28 16:02:05 +0000 2019,jocularious,488,0,0
1101150531849019398,Thu Feb 28 16:01:59 +0000 2019,natixis,7629,4,6
1101150402010103808,Thu Feb 28 16:01:28 +0000 2019,_AnnieCook_,48,2,0
1101150316941246464,Thu Feb 28 16:01:08 +0000 2019,cicoglobal,4227,0,1
1101150126859583488,Thu Feb 28 16:00:23 +0000 2019,SeneddELGC,1441,0,0
1101150035998326784,Thu Feb 28 16:00:01 +0000 2019,telling_things,15854,0,0
1101149778937692160,Thu Feb 28 15:59:00 +0000 2019,GenesisCinema,15905,0,0
1101149759404830720,Thu Feb 28 15:58:55 +0000 2019,RPamatatau,6098,1,0
1101149318558343170,Thu Feb 28 15:57:10 +0000 2019,karagiannis_c,464,1,0
1101149277785591809,Thu Feb 28 15:57:00 +0000 2019,msleevee,453,6,0
1101148935379406848,Thu Feb 28 15:55:39 +0000 2019,11dawny11,274,1,6
1101148701634904065,Thu Feb 28 15:54:43 +0000 2019,DonegalPol,411,0,1
1101148365964873728,Thu Feb 28 15:53:23 +0000 2019,gilbertaddai_,6,15,0
1101148214177267712,Thu Feb 28 15:52:47 +0000 2019,FionaBeveridge1,288,6,0
1101148150222475266,Thu Feb 28 15:52:32 +0000 2019,cybersec4u,11767,8,0
1101147786140110858,Thu Feb 28 15:51:05 +0000 2019,atheist_andy,1997,31,0
1101147574852042753,Thu Feb 28 15:50:14 +0000 2019,CIKKiper,48,2,0
1101147176992796672,Thu Feb 28 15:48:39 +0000 2019,granpapan,63,0,1
1101147041860894720,Thu Feb 28 15:48:07 +0000 2019,LRFoundersLions,115,2,0
1101147020767703045,Thu Feb 28 15:48:02 +0000 2019,HarmonysWrld,48,0,0
1101146870863314946,Thu Feb 28 15:47:26 +0000 2019,Pooks82Writer,72,5,0
1101146804534603776,Thu Feb 28 15:47:11 +0000 2019,Panache5Aces,33,0,0
1101146798062739458,Thu Feb 28 15:47:09 +0000 2019,IsonHarrison,1552,1,2
1101146629631926274,Thu Feb 28 15:46:29 +0000 2019,missgwendie,36,0,0
1101146287901159424,Thu Feb 28 15:45:08 +0000 2019,SoHappyInTown,2234,0,0
1101146184746328070,Thu Feb 28 15:44:43 +0000 2019,navahochick56,238,1,0
1101146103381024768,Thu Feb 28 15:44:24 +0000 2019,navahochick56,238,1,3
1101145876339269632,Thu Feb 28 15:43:29 +0000 2019,SocialWiz,40881,8,0
1101145318509428736,Thu Feb 28 15:41:16 +0000 2019,Heidiboots,313,0,0
1101145135444713472,Thu Feb 28 15:40:33 +0000 2019,parzival1,4407,7,0
1101144941072392199,Thu Feb 28 15:39:46 +0000 2019,DrElJaskowska,1499,0,7
1101144568463048705,Thu Feb 28 15:38:18 +0000 2019,_jeffscott,7108,2,8
1101144545507639296,Thu Feb 28 15:38:12 +0000 2019,BradleyGJ,2702,1,0
1101144404507705344,Thu Feb 28 15:37:38 +0000 2019,FeminismoUnion,12,0,0
1101144184369623040,Thu Feb 28 15:36:46 +0000 2019,WORK180_UK,376,0,0
1101144172025778177,Thu Feb 28 15:36:43 +0000 2019,EqualityVodka,737,0,0
1101143495375507456,Thu Feb 28 15:34:02 +0000 2019,rotboll,1760,0,1
1101143323371294721,Thu Feb 28 15:33:21 +0000 2019,GTeggart,5156,1,4
1101143260922294273,Thu Feb 28 15:33:06 +0000 2019,BGZWORLDWIDE,196,0,0
1101142871737024512,Thu Feb 28 15:31:33 +0000 2019,RaucebySch,294,0,0
1101142837788401665,Thu Feb 28 15:31:25 +0000 2019,leherapp,116,0,1
1101142786194243584,Thu Feb 28 15:31:13 +0000 2019,FionaGraham,4513,17,0
1101142283649511430,Thu Feb 28 15:29:13 +0000 2019,NilesAddison,1154,17,0
1101142248958423040,Thu Feb 28 15:29:05 +0000 2019,IHIF_News,1686,1,2
1101142240993468416,Thu Feb 28 15:29:03 +0000 2019,TRU_Alliance,4704,17,0
1101142224807567360,Thu Feb 28 15:28:59 +0000 2019,TechnoVineTV,1607,17,0
1101142211109048321,Thu Feb 28 15:28:56 +0000 2019,iconovate,11713,17,0
1101142196504412171,Thu Feb 28 15:28:52 +0000 2019,GrattonAssoc,805,17,0
1101142180037574662,Thu Feb 28 15:28:48 +0000 2019,NeilDavies123,378,2,0
1101142154531856385,Thu Feb 28 15:28:42 +0000 2019,SenecaWiser,706,31,0
1101141796418211841,Thu Feb 28 15:27:17 +0000 2019,UEuropea,42354,5,0
1101141743326715905,Thu Feb 28 15:27:04 +0000 2019,thefinancialtec,751,0,1
1101141449125650432,Thu Feb 28 15:25:54 +0000 2019,clconnelgripp,281,5,0
1101141339067043840,Thu Feb 28 15:25:28 +0000 2019,CABlueBlaze,583,0,0
1101140971599941634,Thu Feb 28 15:24:00 +0000 2019,QuinlanTL,1224,0,0
1101140909822038017,Thu Feb 28 15:23:45 +0000 2019,andres_pina,1597,5,19
1101140892704956416,Thu Feb 28 15:23:41 +0000 2019,RudyOwensMemoir,310,15,0
1101140863655333889,Thu Feb 28 15:23:34 +0000 2019,bidatingsite9,456,0,1
1101140685225369600,Thu Feb 28 15:22:52 +0000 2019,PtaylorPhilip,257,2,0
1101140395923103744,Thu Feb 28 15:21:43 +0000 2019,Intern3t4All,92,5,0
1101140198983913472,Thu Feb 28 15:20:56 +0000 2019,Patrici82841064,3937,0,0
1101140132785242114,Thu Feb 28 15:20:40 +0000 2019,lance_bryson,171,9,0
1101139983795191809,Thu Feb 28 15:20:04 +0000 2019,UWUA_P4A,244,1,1
1101139367261802498,Thu Feb 28 15:17:37 +0000 2019,EngageProSvcs,35,2,7
1101139357413593089,Thu Feb 28 15:17:35 +0000 2019,Debbiegeorge65,2521,0,0
1101138723113222144,Thu Feb 28 15:15:04 +0000 2019,Pooks82Official,4446,5,0
1101138408754143236,Thu Feb 28 15:13:49 +0000 2019,AOECOIN,511,0,0
1101137820129861632,Thu Feb 28 15:11:29 +0000 2019,dacardle,3188,26,0
1101137284374716418,Thu Feb 28 15:09:21 +0000 2019,NJLGBTChamber,185,2,0
1101137190602657794,Thu Feb 28 15:08:59 +0000 2019,gravelxavier1,11,0,0
1101136204232298496,Thu Feb 28 15:05:03 +0000 2019,chrisoldcorn,2618,0,0
1101135742070333441,Thu Feb 28 15:03:13 +0000 2019,clairgs,1058,3,0
1101135534737350656,Thu Feb 28 15:02:24 +0000 2019,paulcon26224008,1122,5,0
1101135265396076545,Thu Feb 28 15:01:20 +0000 2019,unorthobox,870,26,0
1101135237717741569,Thu Feb 28 15:01:13 +0000 2019,Miss_Internet,28634,1,0
1101135135917989888,Thu Feb 28 15:00:49 +0000 2019,backworldsman1,1247,0,1
1101135129815207936,Thu Feb 28 15:00:47 +0000 2019,zysgy,275,11,0
1101135006712291330,Thu Feb 28 15:00:18 +0000 2019,LifeRac87042050,8,0,0
1101134992015536128,Thu Feb 28 15:00:14 +0000 2019,krugercowne,2509,0,0
1101134706463174656,Thu Feb 28 14:59:06 +0000 2019,LGBTIintergroup,19222,6,0
1101134468629315584,Thu Feb 28 14:58:10 +0000 2019,bnhanson,2111,6,0
1101134439009013762,Thu Feb 28 14:58:03 +0000 2019,WCADP,8869,6,0
1101134412337631232,Thu Feb 28 14:57:56 +0000 2019,Karine_Bonneau_,2311,6,0
1101134376748777472,Thu Feb 28 14:57:48 +0000 2019,jazzieyay,199,0,5
1101134372621729793,Thu Feb 28 14:57:47 +0000 2019,Canada2EU,7073,6,0
1101134046623617028,Thu Feb 28 14:56:29 +0000 2019,ObsidianSM,5,0,0
1101133793648365570,Thu Feb 28 14:55:29 +0000 2019,AssoECPM,2111,6,4
1101133633887391744,Thu Feb 28 14:54:51 +0000 2019,SheilaB25000494,1033,2,0
1101133505424248834,Thu Feb 28 14:54:20 +0000 2019,RaucebySch,294,0,1
1101133051248168960,Thu Feb 28 14:52:32 +0000 2019,sportsssigns,12,0,0
1101132869727145984,Thu Feb 28 14:51:48 +0000 2019,BeardedWarMutt,504,26,0
1101132843319734277,Thu Feb 28 14:51:42 +0000 2019,WomenSIGISOC,1402,5,0
1101132669491077123,Thu Feb 28 14:51:01 +0000 2019,GlovesRed,5273,26,0
1101132554009227264,Thu Feb 28 14:50:33 +0000 2019,unfpa_eval,773,1,0
1101132436950392832,Thu Feb 28 14:50:05 +0000 2019,mlamons1,44748,0,2
1101132282218323968,Thu Feb 28 14:49:28 +0000 2019,x29amp,317,26,0
1101131933734584321,Thu Feb 28 14:48:05 +0000 2019,ConnelGripp,67,5,0
1101131916215009282,Thu Feb 28 14:48:01 +0000 2019,izallattitude,749,5,0
1101131411782844417,Thu Feb 28 14:46:01 +0000 2019,KelsMarketing,330,4,0
1101131406682607617,Thu Feb 28 14:46:00 +0000 2019,YeoYeHang,59,1,0
1101131405466189825,Thu Feb 28 14:45:59 +0000 2019,111Lynsey,1238,1,0
1101131210322001922,Thu Feb 28 14:45:13 +0000 2019,SynaeresisP,88,5,5
1101131146765787136,Thu Feb 28 14:44:58 +0000 2019,RyaCart91,1447,3,2
1101130336920985600,Thu Feb 28 14:41:44 +0000 2019,budiwa,288,10,0
1101130293497479168,Thu Feb 28 14:41:34 +0000 2019,calmcroyall,1293,8,0
1101130024059576320,Thu Feb 28 14:40:30 +0000 2019,BloGoalcom,2520,0,0
1101129926231629824,Thu Feb 28 14:40:07 +0000 2019,Brigit_McWade,1346,0,1
1101129824083628033,Thu Feb 28 14:39:42 +0000 2019,Yesloveokc,63,0,1
1101129745159409667,Thu Feb 28 14:39:23 +0000 2019,shahbanaziz,2028,5,0
1101129368825483264,Thu Feb 28 14:37:54 +0000 2019,margery,1080,31,0
1101128116175556608,Thu Feb 28 14:32:55 +0000 2019,engenderyale,78,1,0
1101128084718321664,Thu Feb 28 14:32:48 +0000 2019,sheabrownethics,51,1,0
1101128034336288770,Thu Feb 28 14:32:36 +0000 2019,popeurope,38,2,6
1101127949326172162,Thu Feb 28 14:32:15 +0000 2019,ColmMagan,363,26,0
1101127658027417600,Thu Feb 28 14:31:06 +0000 2019,unminced11,1216,0,0
1101127574149840897,Thu Feb 28 14:30:46 +0000 2019,MuhammadWasif15,1061,15,0
1101127530982051850,Thu Feb 28 14:30:36 +0000 2019,JamesHouten,276,26,0
1101127253772193797,Thu Feb 28 14:29:29 +0000 2019,JAHattaway,708,1,0
1101126924468916224,Thu Feb 28 14:28:11 +0000 2019,bufallobill1981,20,0,0
1101126825445601287,Thu Feb 28 14:27:47 +0000 2019,SharbOrganizing,1471,0,3
1101126193275957249,Thu Feb 28 14:25:17 +0000 2019,WorldIPReview,9948,0,3
1101126132127203330,Thu Feb 28 14:25:02 +0000 2019,nick1noo,647,26,0
1101125951822417926,Thu Feb 28 14:24:19 +0000 2019,BirdogQcy,171,17,0
1101125588998389760,Thu Feb 28 14:22:52 +0000 2019,worldgamingexec,2703,0,0
1101125556165173249,Thu Feb 28 14:22:45 +0000 2019,sectest9,23966,17,0
1101125548141694977,Thu Feb 28 14:22:43 +0000 2019,TheRealIoT,2590,17,0
1101125532979286016,Thu Feb 28 14:22:39 +0000 2019,SuccessBritain,2564,17,0
1101125521205809158,Thu Feb 28 14:22:36 +0000 2019,News4Agritech,2184,17,0
1101125508664836096,Thu Feb 28 14:22:33 +0000 2019,LordBucanan,717,17,0
1101125495381524482,Thu Feb 28 14:22:30 +0000 2019,KevinAMoon,2110,17,0
1101125482077216769,Thu Feb 28 14:22:27 +0000 2019,NervousLaugh_,1272,17,0
1101125468722524162,Thu Feb 28 14:22:24 +0000 2019,grattonboy,176310,17,0
1101125448908582912,Thu Feb 28 14:22:19 +0000 2019,BlakeyBoy_,2349,17,0
1101125426850742272,Thu Feb 28 14:22:14 +0000 2019,Esportz_UK,1867,0,0
1101124990492200960,Thu Feb 28 14:20:30 +0000 2019,flatearthdesign,114,2,0
1101124945160089601,Thu Feb 28 14:20:19 +0000 2019,chasngwatrflls,3,0,0
1101124778117742593,Thu Feb 28 14:19:39 +0000 2019,SocLabLaw,1739,6,0
1101124775399882753,Thu Feb 28 14:19:39 +0000 2019,fairlady1111,1172,6,0
1101124622496530433,Thu Feb 28 14:19:02 +0000 2019,mateopl,1921,0,0
1101124589969723392,Thu Feb 28 14:18:54 +0000 2019,deebasyed,1638,6,0
1101124424290500608,Thu Feb 28 14:18:15 +0000 2019,Rezoluta1325al_,16,0,0
1101124350063898629,Thu Feb 28 14:17:57 +0000 2019,TransMediaWatch,32676,2,0
1101124264802037760,Thu Feb 28 14:17:37 +0000 2019,lgbtqnewsalert,1383,2,0
1101124127950323713,Thu Feb 28 14:17:04 +0000 2019,fawcettsociety,51314,1,0
1101124113081556993,Thu Feb 28 14:17:01 +0000 2019,fawcettsociety,51314,6,0
1101124104097165314,Thu Feb 28 14:16:58 +0000 2019,malinimehra,1141,4,0
1101124080135229446,Thu Feb 28 14:16:53 +0000 2019,HlLitigation,244,1,3
1101123962996584449,Thu Feb 28 14:16:25 +0000 2019,TAGScampaign,199,0,1
1101123495310909441,Thu Feb 28 14:14:33 +0000 2019,RossMartin1,5999,6,0
1101123354998857730,Thu Feb 28 14:14:00 +0000 2019,grattongirl,183126,17,7
1101123152447303680,Thu Feb 28 14:13:12 +0000 2019,JillJelnick,4214,1,19
1101123133883498496,Thu Feb 28 14:13:07 +0000 2019,HLEmployment,627,6,7
1101122747827023874,Thu Feb 28 14:11:35 +0000 2019,TAGScampaign,199,4,6
1101121775134494721,Thu Feb 28 14:07:43 +0000 2019,KRBharathSimha,18,0,0
1101121373211189249,Thu Feb 28 14:06:07 +0000 2019,ndasamu,24,51,0
1101121170789883909,Thu Feb 28 14:05:19 +0000 2019,JobToday_UK,1646,1,0
1101120949687062528,Thu Feb 28 14:04:26 +0000 2019,MatinaLiosi,637,3,0
1101120867847745536,Thu Feb 28 14:04:07 +0000 2019,TAGScampaign,199,4,7
1101120751719993344,Thu Feb 28 14:03:39 +0000 2019,careyroconnell,3727,2,0
1101120164853137408,Thu Feb 28 14:01:19 +0000 2019,TCaasi,88,0,0
1101120110830469122,Thu Feb 28 14:01:06 +0000 2019,OutLeadership,9289,2,3
1101119756936065025,Thu Feb 28 13:59:42 +0000 2019,eclectetsy,1232,10,0
1101118880838180864,Thu Feb 28 13:56:13 +0000 2019,NoelShelley1,230,0,0
1101118729138638848,Thu Feb 28 13:55:37 +0000 2019,womensbrainpro,2519,2,0
1101118484333907969,Thu Feb 28 13:54:39 +0000 2019,AnNbsym,16,0,1
1101118122327719936,Thu Feb 28 13:53:12 +0000 2019,v2_lawblog,1130,7,0
1101117780869435392,Thu Feb 28 13:51:51 +0000 2019,karn120,818,31,0
1101117763089625089,Thu Feb 28 13:51:47 +0000 2019,vanessamcconvi4,43,1,11
1101117362189799424,Thu Feb 28 13:50:11 +0000 2019,Debbiee46,2782,1,0
1101117347106938886,Thu Feb 28 13:50:07 +0000 2019,CarolJenkins,3958,1,0
1101117301359816705,Thu Feb 28 13:49:57 +0000 2019,MacWorsham,946,9,0
1101116765357162496,Thu Feb 28 13:47:49 +0000 2019,MakeWomenCount,19985,7,0
1101116646985515010,Thu Feb 28 13:47:21 +0000 2019,JINK182,301,26,0
1101116194931658753,Thu Feb 28 13:45:33 +0000 2019,mrreactionary,7282,1,14
1101115928979234816,Thu Feb 28 13:44:29 +0000 2019,KarenKwanAnders,53,0,1
1101115847567966208,Thu Feb 28 13:44:10 +0000 2019,citydoug77,26,0,0
1101115505459507201,Thu Feb 28 13:42:48 +0000 2019,Minnie_Yaniz,962,4,0
1101114616241967105,Thu Feb 28 13:39:16 +0000 2019,lindsaysbee,325,26,0
1101114164150448128,Thu Feb 28 13:37:29 +0000 2019,theTigerbob,28,0,0
1101114114292830208,Thu Feb 28 13:37:17 +0000 2019,ADU_UoG,460,1,0
1101114083795980288,Thu Feb 28 13:37:09 +0000 2019,_morphogenesis,1330,0,1
1101113864475824133,Thu Feb 28 13:36:17 +0000 2019,syndioinc,852,1,1
1101113804476370944,Thu Feb 28 13:36:03 +0000 2019,lindahagan46,142,6,0
1101113541896085504,Thu Feb 28 13:35:00 +0000 2019,DeloitteUS,116925,9,14
1101113302300745735,Thu Feb 28 13:34:03 +0000 2019,KimSaxen,602,15,0
1101113224978747392,Thu Feb 28 13:33:45 +0000 2019,KhanumShahina,338,49,0
1101113178484809730,Thu Feb 28 13:33:34 +0000 2019,forWomanity,6133,1,2
1101112937534636032,Thu Feb 28 13:32:36 +0000 2019,maggiebianlan,218,0,13
1101112878915117057,Thu Feb 28 13:32:22 +0000 2019,RobinHadley1,4140,2,0
1101112844341391363,Thu Feb 28 13:32:14 +0000 2019,DimitriosGian,1568,3,0
1101112792260767747,Thu Feb 28 13:32:02 +0000 2019,radselfloveco,80,0,0
1101112757427073024,Thu Feb 28 13:31:53 +0000 2019,AminaTarique,328,0,0
1101112532121600000,Thu Feb 28 13:30:59 +0000 2019,alice_rubes,155,0,0
1101112503604559872,Thu Feb 28 13:30:53 +0000 2019,dbintersection,391,0,1
1101112350181068803,Thu Feb 28 13:30:16 +0000 2019,etayloradp,385,0,0
1101112344359419904,Thu Feb 28 13:30:15 +0000 2019,LezBeReal4,21,0,1
1101112119930617859,Thu Feb 28 13:29:21 +0000 2019,KOfficialFund,504,26,0
1101111886727335936,Thu Feb 28 13:28:26 +0000 2019,5050_Future,2179,1,1
1101111731533869056,Thu Feb 28 13:27:49 +0000 2019,suthersuk,1079,8,0
1101111699678081024,Thu Feb 28 13:27:41 +0000 2019,TheDigitalEcos,2914,4,0
1101111554269958144,Thu Feb 28 13:27:06 +0000 2019,irma_rodri,5213,2,0
1101111336837230599,Thu Feb 28 13:26:15 +0000 2019,HelpNowGroup,107,0,0
1101111313424662529,Thu Feb 28 13:26:09 +0000 2019,sleep8000,610,26,0
1101110847383003136,Thu Feb 28 13:24:18 +0000 2019,Lilyontheroof,47,26,0
1101110722975666176,Thu Feb 28 13:23:48 +0000 2019,toadmeister,78818,51,0
1101110463885017090,Thu Feb 28 13:22:46 +0000 2019,NReguez,3878,0,0
1101110414669164546,Thu Feb 28 13:22:35 +0000 2019,KOfficialdotcom,2481,26,0
1101110153011712000,Thu Feb 28 13:21:32 +0000 2019,maryhoneyball,10269,3,0
1101109625011736576,Thu Feb 28 13:19:26 +0000 2019,Rogercmichaud,1902,4,0
1101109386158792709,Thu Feb 28 13:18:29 +0000 2019,LeeOlivero,251,2,7
1101109379120676865,Thu Feb 28 13:18:28 +0000 2019,Guijojo,343,5,0
1101109307272249344,Thu Feb 28 13:18:11 +0000 2019,CindyDPishere,5535,402,0
1101109231036628992,Thu Feb 28 13:17:52 +0000 2019,hillsideheather,1931,0,0
1101108983308435456,Thu Feb 28 13:16:53 +0000 2019,NancyBentleyWP,248,5,0
1101108662494388224,Thu Feb 28 13:15:37 +0000 2019,Tazmajick,13352,10,0
1101108546685480960,Thu Feb 28 13:15:09 +0000 2019,darkokovacevi17,3617,10,0
1101107934237343749,Thu Feb 28 13:12:43 +0000 2019,shahirahshairi,611,0,0
1101107808269930496,Thu Feb 28 13:12:13 +0000 2019,antique_one,52,0,0
1101107641978359808,Thu Feb 28 13:11:34 +0000 2019,Eurovia_RdStone,270,5,0
1101107579848192000,Thu Feb 28 13:11:19 +0000 2019,bahamabiracial,216,0,0
1101107402538143744,Thu Feb 28 13:10:37 +0000 2019,BRinEUROPE,477,3,2
1101107369495486465,Thu Feb 28 13:10:29 +0000 2019,meadows288,1826,10,0
1101107365108240386,Thu Feb 28 13:10:28 +0000 2019,AminaTarique,328,0,0
1101107255737569281,Thu Feb 28 13:10:02 +0000 2019,Nmharley2,391,10,0
1101107185344528387,Thu Feb 28 13:09:45 +0000 2019,MikePet80634096,667,10,0
1101107143946764290,Thu Feb 28 13:09:35 +0000 2019,jrphilpot,5978,10,0
1101106984819064832,Thu Feb 28 13:08:57 +0000 2019,juliabiel,817,0,0
1101106969472090113,Thu Feb 28 13:08:53 +0000 2019,SHRN_UK,1273,2,0
1101106876513689600,Thu Feb 28 13:08:31 +0000 2019,NourAlyemen_,4948,4,0
1101106866497732610,Thu Feb 28 13:08:29 +0000 2019,SportingAnswer,1891,8,0
1101106848453853187,Thu Feb 28 13:08:24 +0000 2019,RabbiHarvey,702,0,0
1101106842963529730,Thu Feb 28 13:08:23 +0000 2019,roylmurry425,39388,10,0
1101106820196769792,Thu Feb 28 13:08:18 +0000 2019,NiallSF,23285,4,0
1101106745550749696,Thu Feb 28 13:08:00 +0000 2019,LionelMedia,84046,10,18
1101106678580342786,Thu Feb 28 13:07:44 +0000 2019,BeavanLiz,554,3,0
1101106501542862848,Thu Feb 28 13:07:02 +0000 2019,tfrmny,14,1,0
1101106146201518081,Thu Feb 28 13:05:37 +0000 2019,MarkMcBW,1599,0,0
1101105216525615106,Thu Feb 28 13:01:55 +0000 2019,RhysMccole,1769,26,21
1101105014125273092,Thu Feb 28 13:01:07 +0000 2019,EqualEngineers,969,0,0
1101104996756701186,Thu Feb 28 13:01:03 +0000 2019,FrijolesYArroz5,17,2,4
1101104979551637505,Thu Feb 28 13:00:59 +0000 2019,CarlaThomas29,1491,0,2
1101104883829272576,Thu Feb 28 13:00:36 +0000 2019,townsendprod,2290,2,2
1101104702517846017,Thu Feb 28 12:59:53 +0000 2019,AmakaChigbue,40,0,2
1101104688328572928,Thu Feb 28 12:59:49 +0000 2019,molloy1916,15795,4,0
1101104588738965506,Thu Feb 28 12:59:26 +0000 2019,ElhamManea,9381,4,5
1101104560268107777,Thu Feb 28 12:59:19 +0000 2019,Chuck_Barrett,30355,2,0
1101104396153380866,Thu Feb 28 12:58:40 +0000 2019,drTtweets,375,2,4
1101104342160019456,Thu Feb 28 12:58:27 +0000 2019,AYFFOfficial,1423,22,0
1101104196428984321,Thu Feb 28 12:57:52 +0000 2019,JamieDub86,136,0,0
1101103773525643265,Thu Feb 28 12:56:11 +0000 2019,WORK180_UK,376,0,3
1101103690667225090,Thu Feb 28 12:55:52 +0000 2019,fritkis,318,0,0
1101103644714385410,Thu Feb 28 12:55:41 +0000 2019,bbarbusse,6652,5,0
1101102406698442753,Thu Feb 28 12:50:45 +0000 2019,MajBinDE,465,3,0
1101102234220351488,Thu Feb 28 12:50:04 +0000 2019,blvckpantherpo,242,0,0
1101101798390226945,Thu Feb 28 12:48:20 +0000 2019,cam,295,2,0
1101101284889899008,Thu Feb 28 12:46:18 +0000 2019,LaboLVIS,308,5,0
1101100892751839232,Thu Feb 28 12:44:44 +0000 2019,KatieLario,132,49,0
1101100817594179584,Thu Feb 28 12:44:27 +0000 2019,maxturci,47770,0,0
1101100754474024960,Thu Feb 28 12:44:11 +0000 2019,C_K_Gardiner,88,11,0
1101100705404739584,Thu Feb 28 12:44:00 +0000 2019,StaffsCCGs,830,0,2
1101100466715480066,Thu Feb 28 12:43:03 +0000 2019,irma_rodri,5213,2,1
1101100315481378821,Thu Feb 28 12:42:27 +0000 2019,indiavii,128,2,0
1101100001994989568,Thu Feb 28 12:41:12 +0000 2019,HelpNowGroup,107,0,0
1101099950526599168,Thu Feb 28 12:41:00 +0000 2019,EngDiversity,2791,2,2
1101099768212795393,Thu Feb 28 12:40:16 +0000 2019,IanPMcDougall,77,0,0
1101099519436120065,Thu Feb 28 12:39:17 +0000 2019,GIZPakistan,2436,2,0
1101099464587124736,Thu Feb 28 12:39:04 +0000 2019,townsendprod,2290,1,0
1101099436401405952,Thu Feb 28 12:38:57 +0000 2019,townsendprod,2290,4,0
1101099343317094401,Thu Feb 28 12:38:35 +0000 2019,Grantie01,536,1,3
1101099287646269441,Thu Feb 28 12:38:22 +0000 2019,youthnetwork5,62,0,1
1101098745947701248,Thu Feb 28 12:36:13 +0000 2019,Tamanna81702203,0,2957,0
1101098591219785729,Thu Feb 28 12:35:36 +0000 2019,JessMGallacher,153,0,1
1101098246456467457,Thu Feb 28 12:34:14 +0000 2019,CareyNGreen,401,0,0
1101097792397889543,Thu Feb 28 12:32:25 +0000 2019,DJCACT,314,8,0
1101097513153675264,Thu Feb 28 12:31:19 +0000 2019,staniam50,1417,4,0
1101097505390030850,Thu Feb 28 12:31:17 +0000 2019,DplorblyLogical,289,51,0
1101097280294318081,Thu Feb 28 12:30:23 +0000 2019,MyersandCo,258,2,0
1101096639647883270,Thu Feb 28 12:27:50 +0000 2019,MiamiPapers,5273,1,0
1101096623327846401,Thu Feb 28 12:27:47 +0000 2019,kenishaworks,632,3,0
1101096533301313536,Thu Feb 28 12:27:25 +0000 2019,BradleyGJ,2702,4,11
1101095937068466176,Thu Feb 28 12:25:03 +0000 2019,plepilov,373,51,0
1101095887160385536,Thu Feb 28 12:24:51 +0000 2019,AmandaRipsam,4490,25,0
1101095863412293632,Thu Feb 28 12:24:45 +0000 2019,LinkwaveM,9,0,2
1101095512952979456,Thu Feb 28 12:23:22 +0000 2019,GrahamM1974,76,7,0
1101095458024370177,Thu Feb 28 12:23:09 +0000 2019,NPCee1,2,1,0
1101095420531363840,Thu Feb 28 12:23:00 +0000 2019,LGAWorkforce,1338,0,1
1101095372024438784,Thu Feb 28 12:22:48 +0000 2019,kewey,52,0,1
1101095335529799680,Thu Feb 28 12:22:40 +0000 2019,MBarakso,2136,22,0
